0403790004001190000000000000055                                         0000000000000000100P000000D
0404090004000590217114000000155FUSI POLLO PIEMONTE                      0000000008000000100P000000A
0406110004001690211684000000155FETTINE SCELTE BOVINO ADULTO.            0000000008000000100P000000A
0107980001000118213021000000155MELE RENETTE 2 STR MELINDA KG.7 CA       0000000004000000100P000000A
0700260007000890210034000000155BRANZINO PORZIONE grecia                 0000000012000000100P000000A
0700530007000990210087000000155TROTA IRIDEA (salmonata)                 0000000012000000100P000000A
0700560007001890210095000000155MAZZANCOLLE TROP.30/40 PRECOTTE          0000000012000000100P000000A
0700710007001190210042000000155ORATA PORZIONE                           0000000012000000100P000000A
0701000007001850210144000000155CORVINE                                  0000000012000000100P000000A
0701260007001450210177000000155ORATE (VALLE)                            0000000012000000100P000000A
0702090007001990211032000000155SPADA SV                                 0000000012000000100P000000A
0705440007001238210974000000155TROTA IRIDEA AL FORNO                    0000000012000000100P000000A
0710260007001024210168100000155BRANZINO PORZIONE TAKE AWAY   (1026      0000000012000000100P000000A
0401120004001390000000000000055                                         0000000000000000100P000000D
0403790004001390000000000000055                                         0000000000000000100P000000D
0700390007002700210061000000155SEPPIE                                   0000000012000000100P000000A
0200110002001530215271000000155GORGONZOLA GIM INVERNIZZI KG.6           0005000006000000100P000000A
0200120002001572215014000000155BEL PAESE                                0000000006000000100P000000A
0200130002001290215015000000155CERTOSA                                  0000000006000000100P000000A
0200160002001466218686000000155PROSCIUTTO COTTO PRIMIA                  0000000006000000100P000000A
0200190002002190218991000000155PROSCIUTTO COTTO GRANBISCOTTO            0000000006000000100P000000A
0200200002001677213036000000155GRANA PADANO DOP                         0000000006000000100P000000A
0200250002001952215021000000155PARMIGIANO REGGIANO DOP                  0000000006000000100P000000A
0200260002001867215022000000155GRANA PADANO DOP                         0000000006000000100P000000A
0200270002000083210366900000155FILONCINO OLIVE                          0000000012000000100M000000A
0200280002000083210367100000155BARRETTA AI CEREALI                      0000000012000000100M000000A
0200290002000062210367200000155QUADROTTA CIOCCOLATO                     0000000012000000100M000000A
0200300002000083210367300000155QUADROTTA NOCI                           0000000012000000100M000000A
0200310002000062210367400000155QUADROTTA UVETTA                         0000000012000000100M000000A
0200370002003790210399200000155PR.CRUDO S.DANIELE 18M S/O PRESS.KG.7 CA 0000000006000000100P000000A
0200380002001466213106000000155MORTADELLA STELLA NEGRONI                0000000006000000100P000000A
0200430002000395218134000000155PANE DI TRIORA                           0000000006000000100P000000A
0200590002001783210085900000155ASIAGO FR.DOP NERO CHIODO KG.14 CA       0000000006000000100P000000A
0200660002001994214328000000155MORTADELLA FAVOLA T.A. TRANCIO           0010000006000000100P000000A
0200670002001952215665000000155MORTADELLA FAVOLA                        0000000006000000100P000000A
0200690002001361219823000000155STRACCHINO G.500X2 FRESCOLAT *           0000000006000000100P000000A
0200770002001290216364000000155SCAMORZA BIANCA                          0005000006000000100P000000A
0200780002001994210517800000155FETA GRECA KG.2 *                        0000000006000000100P000000A
0200790002002109219479000000155SQUACQUERIN G.800 C.A.*                  0000000006000000100P000000A
0200800002001290216365000000155SCAMORZA AFFUMICATA                      0000000006000000100P000000A
0200810002000990216378000000155CUORE DI LATTE KG.2,2 CA CAS.LA FONTE    0000000006000000100P000000A
0200820002001783214743000000155TOMINO         DEL BOSCAIOLO             0000000006000000100P000000A
0200830002003049210397800000155PROSC.PARMA DOP KG.8,5 CA S.MARCO TANARA 0000000006000000100P000000A
0200840002002099210398400000155BOCCONC.DEL PRINCIPATO G.100 CA X6 FRAT  0000000006000000100P000000A
0200850002001994210171900000155SALAME PRINCIPATO KG.1 CA FRATELLI VI    0000000006000000100P000000A
0200930002002521211694000000155PROSCIUTTO COTTO STELLA NEGRONI          0000000006000000100P000000A
0200970002003787215020000000155PROSCIUTTO CRUDO SAN DANIELE DOP         0000000006000000100P000000A
0201000002001361216187000000155OLIVE VERDI PICC. SCHIACCIATE            0000000006000000100P000000A
0201050002001361210070400000155PRIMOSALE FRESCO KG.2 CA F.LLI VI        0000000006000000100P000000A
0201060002000990210398700000155RICOTTA FRESCA KG.1,5 CA LA CASCINOTTA   0000000006000000100P000000A
0201100002001677213909000000155SEIRASS SACCHETTO                        0000000006000000100P000000A
0201110002001994215786000000155PROSCIUTTO CRUDO                         0000000006000000100P000000A
0201120002002838211758900000155PORCHETTA MARCHIG.TR.KG.5 CA F.LLI VI    0005000006000000100P000000A
0201130002001390210202700000155MORTADELLA GIG.INT.KG.15 CA F.LLI VI     0000000006000000100P000000A
0201140002001677210065300000155TOMA CONT.INT.KG.8 CA A LATTE CRUDO      0000000006000000100P000000A
0201150002001677210027000000155GRANA PADANO DOP                         0000000006000000100P000000A
0201160002000990210400200000155OLIVE VERDI SCHIACC.PICC.KG.2 CA FRAT.VI 0000000006000000100P000000A
0201180002002099213262000000155PARMIG.REGGIANO D.O.P.  FORMA DORO 22 M. 0000000006000000100P000000A
0201190002002732215605000000155SPECK ALTO ADIGE IGP                     0000000006000000100P000000A
0201200002002205215064000000155GRANA PADANO DOP 20 MESI                 0000000006000000100P000000A
0201210002003154210061200000155PARM.REGG.VACCHE ROSSE 24M               0000000006000000100P000000A
0201220002002310218683000000155PANCETTA COPPATA STAGIONATA              0000000006000000100P000000A
0201290002002099210077900000155GORGONZOLA AL CUCCHIAIO                  0000000006000000100P000000A
0201330002005490210277100000155CULATELLO TRAD.KG4,5 CA NAZ.PRONTOTAGLIO 0000000006000000100P000000A
0201350002003787210334300000155PROSC.CR.S.DANIELE ADD.KG.8 CA KING      0000000006000000100P000000A
0201400002003787210368500000155PROSC.CR.S.DANIELE C/O KG.11 CA KING     0000000006000000100P000000A
0201440002001994210576500000155ROLLINO CAPRA CAPRI'X7 G.560 MAURI FORMA 0000000006000000100P000000A
0201450002000526210359200000155CAMEMBERT CAPRA G.250 CAROZZI            0000000006000000100M000000A
0201480002002627215764000000155LINGUA BOVINO  COTTA                     0000000006000000100P000000A
0201490002002310210075600000155GRAN FESA TACCHINO ARROSTO               0000000006000000100P000000A
0201500002002099214340000000155TOMA AL PEPERONCINO T.A.                 0005000006000000100P000000A
0201510002001888210316900000155TACCHINO FARCITO ZENO                    0000000006000000100P000000A
0201540002002521215332000000155MANZO STUFATO AFFUMICATO                 0000000006000000100P000000A
0201630002002627210083500000155SPECK ALTO ADIGE IGP TRANCIO SENFTER     0010000006000000100P000000A
0201640002001994219288000000155CACIOCAVALLO                             0000000006000000100P000000A
0201650002000526210339200000155CAMEMBERT BUFALA G.250 PONTE REALE       0000000006000000100M000000A
0201660002001572216087000000155FORM PRIMO SALE                          0000000006000000100P000000A
0201740002002205214309000000155CACIOCIOCAVALLO T.A.                     0005000006000000100P000000A
0201770002001890210403100000155FORM.CARLOMAGNO 1/2 SV KG.2,5 CA QUAGLIA 0000000006000000100P000000A
0201780002001572216375000000155NODINI/CILIEGINE F.D.L GHIBAUDO*         0000000006000000100P000000A
0201790002001590214258000000155MOZZARELLA BUFALA DOP LA PERLA           0000000006000000100P000000A
0201870002001466210096800000155MOZZ.F.DI LATTE CIUFFO G.250 CA F.LLI VI 0000000006000000100P000000A
0201880002001741210067400000155TOMA BLU DEI F.LLI VI INT.ERBORINATA     0005000006000000100P000000A
0201890002001990210097600000155SAL."N'DUJA" CALAB.GRANDE KG.2,5         0000000006000000100P000000A
0201900002002190210069300000155TOMA PURA CAPRA KG.5 INT.F.LLI VI        0000000006000000100P000000A
0201910002001590210070500000155TOMA PIAN DEL SOLE INT.KG.7 CA LATTE CR. 0000000006000000100P000000A
0201920002000990210396300000155OLIVE NERE COND.PICC.KG.2 CA FRAT.VI     0000000006000000100P000000A
0201930002001572210063900000155SCAMORZONE FIASCH. AFF.KG.4,5CA F.LLI VI 0000000006000000100P000000A
0201940002002099210400900000155ROBIOL.CREM.PRIMAV. G.250 FRATELLI VI    0000000006000000100P000000A
0201950002002490210400600000155TRONCHETTO PURA CAPRA KG.1 CA FRAT.VI    0000000006000000100P000000A
0201960002006319215034000000155SALMONE AFFUMICATO                       0000000006000000100P000000A
0201980002001290210400300000155OLIVE NERE FORNO KG.2 CA FRAT.VI         0000000006000000100P000000A
0202000002001414210241700000155PANCETTA BACON KG.2 CA F.LLI VI          0000000006000000100P000000A
0202010002003787215358000000155FILETTI DI ALICI NAZIONALI               0000000006000000100P000000A
0202020002001361215036000000155OLIVE SARACENE DENOCCIOLATE              0000000006000000100P000000A
0202030002000939218690000000155OLIVE RIVIERA                            0000000006000000100P000000A
0202040002001466216188000000155OLIVE NERE MAMMOUTH                      0000000006000000100P000000A
0202050002002732215181000000155SALAME P.S.FELINO IGP.KG.1 CA BOSCHI     0000000006000000100P000000A
0202070002007374215343000000155PINOLI                                   0020000006000000100P000000A
0202080002000652214552000000155ACCIUGHE SALATE 5 KG 4L                  0000000006000000100P000000A
0202110002000526210483300000155ESPLOSIONE DI LATTE G.400 CIUFFO SAPOROS 0000000006000000100M000000A
0202120002001783213906000000155PRIMOSALE SICILIANO                      0000000006000000100P000000A
0202130002001538213885000000155PRIMOSALE SICILIANO T.A.                 0010000006000000100P000000A
0202140002001783213907000000155PRIMOSALE SICILIANO-PEPE                 0000000006000000100P000000A
0202150002001783213886000000155PRIMOSALE SICILIANO PEPE T.A.            0010000006000000100P000000A
0202160002001783213908000000155PRIMOSALE PEPERONCINO                    0000000006000000100P000000A
0202170002001783213887000000155PRIMOSALE SICILIANO PEPERONCINO T.A.     0010000006000000100P000000A
0202200002004209210374900000155CULATTA INT.SV KG.5 CA CAPANNA           0000000006000000100P000000A
0202220002001690210512200000155GUANCIALE PATANEGRA                      0000000006000000100P000000A
0202250002002990210392400000155FIOCCO CAPRA TARTUFO G.250 CA BOTALLA.   0000000006000000100P000000A
0202300002001888210333500000155PETTO POLLO FORNO KG.3 CA ITAL.VIANI     0000000006000000100P000000A
0202310002000939210333600000155FONDINO PETTO POLLO FORNO VIANI          0010000006000000100P000000A
0202320002001994210333900000155PETTO TACCHINO FORNO KG.3,8 CA VIANI     0000000006000000100P000000A
0202430002001572219113000000155SCIMUDIN                                 0000000006000000100P000000A
0202450002001374218692000000155FORM.PIATTONE D.O.P.TAKE AWAY            0005000006000000100P000000A
0202460002003576210231100000155BRESAOLA VALT.IGP P.D'ANCA KG3,2 CA      0000000006000000100P000000A
0202480002001990210410400000155PROSC.COTTO ALLE ERBE KG.8 CA RASPINI    0000000006000000100P000000A
0202510002002310219545000000155SPIANATA PICCANTE                        0000000006000000100P000000A
0202530002002479210068900000155ERB.CAPRA CREMOSO KG.1,5 CA F.LLI VI     0005000006000000100P000000A
0202600002001572215612000000155GORGONZOLA DOP IGOR                      0000000006000000100P000000A
0202620002001572213780000000155GORGONZOLA IGORCREME T.A.                0005000006000000100P000000A
0202640002001581215126000000155BRIE PRESIDENT                           0000000006000000100P000000A
0202710002001490210401100000155OLIVE NERE RIVIERA DEN.KG.1,8 CA FRAT.VI 0000000006000000100P000000A
0202720002002732215218000000155PROSCIUTTO COTTO CUORE D'ORO             0000000006000000100P000000A
0202770002001255210241600000155SOFFICETTA DI LATTE KG.2 CA F.LLI VI     0000000006000000100P000000A
0202780002002205216092000000155TOMA ALTA LANGA                          0000000006000000100P000000A
0202790002001783210066600000155TOMA GIAND.INT.KG.4 FRATELLI VI          0000000006000000100P000000A
0202800002002205216094000000155ROBIOLA BOSINA                           0000000006000000100P000000A
0202810002002099216095000000155ROCCHETTA ALTA LANGA                     0000000006000000100P000000A
0202850002001150218783000000155EDAMER                                   0000000006000000100P000000A
0202860002001783210097500000155PIZZICOTTO KG.1 AFF.SCAMORZA F.LLI VI    0000000006000000100P000000A
0202870002002416210002300000155CIMA VITELLO KG.3 CA                     0000000006000000100P000000A
0202890002003154210009600000155ROAST-BEEF KG.2,5 CA                     0000000006000000100P000000A
0202900002001213210007900000155INSALATA RUSSA KG.2 CA.                  0000000006000000100P000000A
0202910002002943210002700000155GAMBERI IN MAIONESE KG1 CA               0000000006000000100P000000A
0202920002002310210166600000155FILETTI ALICI MARINATE KG.2 CA           0000000006000000100P000000A
0202930002001361210041800000155OLIVE RIVIERA SNOCCIOLATE KG 5 CA        0000000006000000100P000000A
0202940002001044210041200000155OLIVE PICCANTI KG 5 CA                   0000000006000000100P000000A
0202960002001013210041400000155OLIVE GRECIA KG 5 CA                     0000000006000000100P000000A
0202970002001783210167300000155PORCHETTA KG.1 CA FILONE                 0005000006000000100P000000A
0202980002001466210009400000155POLPETTONE KG.1,3 CA                     0000000006000000100P000000A
0203020002001783210004700000155PASQUALINA DI BIETOLE KG.1 CA            0000000006000000100P000000A
0203030002002537215363000000155FRITTURA DI PESCE                        0000000006000000100P000000A
0203050002001625215645000000155SEIRASS                                  0000000006000000100P000000A
0203060002002310213782000000155IL CACIO NERO DI PIENZA T.A.             0010000006000000100P000000A
0203080002002099210349200000155GORG.DOP DOLCE KG.5 CA S/CROSTA ARRIGONI 0000000006000000100P000000A
0203100002001888215073000000155RACLETTE                                 0000000006000000100P000000A
0203110002001572213788000000155TOMA DI LANZO T.A.                       0005000006000000100P000000A
0203130002001888216118000000155BURRATE                                  0000000006000000100P000000A
0203190002001466215643000000155RICOTTA AL FORNO LIMONE                  0000000006000000100P000000A
0203220002001155216114000000155RICOTTA SARDA                            0000000006000000100P000000A
0203230002001888210049100000155BURRATE G.300 CA X3     GHIB             0000000006000000100P000000A
0203240002001106216327000000155RICOTTINA PUGLIESE                       0000000006000000100P000000A
0203250002000939216113000000155RICOTTA MISTA TOSCANA                    0000000006000000100P000000A
0203270002001677210011200000155VERDURA RIPIENA KG.1,3 CA                0000000006000000100P000000A
0203280002001888216120000000155MOZZARELLA DI BUFALA DOP                 0000000006000000100P000000A
0203290002001466210259200000155OMELETTES PROSC/FORMAGGIO PAOLO E GIAN   0000000006000000100P000000A
0203310002002099216296000000155LARDO DI ARNAD DOP                       0000000006000000100P000000A
0203330002001888213962000000155RICOTTA SALATA TESTA MORO                0010000006000000100P000000A
0203350002001572210004200000155MELANZANE GRIGLIATE KG.1,5 CA            0000000006000000100P000000A
0203360002001888215934000000155FARCITO RUCOLA E SPECK                   0000000006000000100P000000A
0203400002001783210000400000155SARDO FRESCO                             0000000006000000100P000000A
0203410002001466210001600000155ARANCINI DI RISO KG.1 CA                 0000000006000000100P000000A
0203420002000421210026600000155TOMINO FRESCO G.340 CONRADO              0000000006000000100M000000A
0203450002001994210323800000155BRA DURO DOP KG.7 CA                     0000000006000000100P000000A
0203470002002094215089000000155FORM.SBRINZ SVIZZ.1/10 KG.4 CA EMMI      0000000006000000100P000000A
0203480002001466210008200000155INSALATA CAPRICCIOSA KG.2 CA             0000000006000000100P000000A
0203490002001994210168800000155PEPERONCINI RIPIENI AL TONNO KG.2,5 CA   0000000006000000100P000000A
0203500002001994210010600000155SFORNATO DI ZUCCHINE KG.1,3 CA           0000000006000000100P000000A
0203520002001994210323900000155BRA DURO DOP T.A.                        0005000006000000100P000000A
0203550002002099215108000000155FONTINA AOSTA DOP                        0000000006000000100P000000A
0203570002001466215143000000155ASIAGO DOP                               0000000006000000100P000000A
0203590002001150210241900000155PROSC.COTTO INDOMITO KG.7 CA KOMETA      0000000006000000100P000000A
0203610002001518219964000000155FIOR DI GORG.DOP QUATTROROSE TAKE AWAY   0005000006000000100P000000A
0203640002001572210043500000155LASAGNE AL RAGU' KG 2 CA                 0000000006000000100P000000A
0203670002000399210073200000155PANE ASS.ALL'ACQUA ANT.FORN.GENOVESE     0000000006000000100P000000A
0203680002000429210073300000155PANE GRANO DURO                          0000000006000000100P000000A
0203690002001994215603000000155FETA GRECA                               0000000006000000100P000000A
0203700002002047212054000000155EMMENTALER SVIZZERO DOP                  0000000006000000100P000000A
0203710002001625215151000000155LEERDAMMER                               0000000006000000100P000000A
0203720002001590210073400000155FOCACCIA GENOV.C/CIPOLLA ANT.FORN.GENOV. 0000000006000000100P000000A
0203730002001590210073500000155FOCACCIA C/FORMAGGIO ANT.FORN.GENOVESE   0000000006000000100P000000A
0203740002001625213790000000155LEERDAMMER T.A.                          0005000006000000100P000000A
0203760002001590210073600000155PIZZA ANT.FORNERIA GENOVESE              0000000006000000100P000000A
0203770002000429210409200000155PANE ASS.ALL'OLIO ANT.FORN.GENOVESE      0000000006000000100P000000A
0203790002001888215855000000155RASCHERA LATTE CRUDO DOP                 0000000006000000100P000000A
0203800002000429210409300000155PANE ASS.PASTA DURA ANT.FORN.GENOVESE    0000000006000000100P000000A
0203810002000429210409400000155PANE ASS.INTEGRALE ANT.FORN.GENOVESE     0000000006000000100P000000A
0203820002000420210409500000155PANE ASS.GRANO DURO ANT.FORN.GENOVESE    0000000006000000100P000000A
0203830002001690210311200000155FOCACCIA GENOV.SECCA ANTICA FORN.GENOVES 0000000006000000100P000000A
0203880002001572210156600000155PROVOLA BIANCA                           0000000006000000100P000000A
0203890002001572210156200000155PROVOLA BIANCA T.A.                      0005000006000000100P000000A
0203960002000599210410300000155PANE AI CEREALI ANT.FORN.GENOVESE        0000000006000000100P000000A
0203970002001390210395100000155FORM.BORMIO KG.10 CA                     0005000006000000100P000000A
0203980002001090210225300000155TOMA VALLE PICCOLA KG.2 C.A.             0000000006000000100P000000A
0203990002002690210228300000155IL BLU DI GROTTA KG.1,5 CA BOTALLA       0000000006000000100P000000A
0204100002001762215833000000155TOMA PIEMONTE DOP                        0000000006000000100P000000A
0204180002005264215777000000155ANGUILLA ITALIANA                        0000000006000000100P000000A
0204200002001990214602000000155FORMAGGIO DI CAPRA AMALATTEA             0000000006000000100P000000A
0204210002002627213785000000155FORMAGGIO DI CAPRA AMALATTEA T.A.        0005000006000000100P000000A
0204320002001290214600000000155RICOTTA CAPRA                            0000000006000000100P000000A
0204370002002268215138000000155PROV.SPICCHIO CLAS.AUR.5 KG              0000000006000000100P000000A
0204380002002268214848000000155PROVOLONE PICCANTE AURICCHIO T.A.        0010000006000000100P000000A
0204420002000421210355500000155CAMEMBERT G.250 3B LATTE                 0000000006000000100M000000A
0204430002003112210026200000155ROAST BEEF ALL'INGLESE                   0000000006000000100P000000A
0204440002002416215384000000155FIORETTO SARDO                           0000000006000000100P000000A
0204450002002732219647000000155PEC.FIORE SARDO DOP T.A.                 0010000006000000100P000000A
0204470002001994210355600000155PRIMOSALE CAPRA G.200 CA 3B LATTE        0000000028000000100P000000A
0204560002001530219765000000155PROSC.COTTO GRANROSA KG.7,8 C.A.         0000000006000000100P000000A
0204860002002521215132000000155PECORINO ROMANO                          0000000006000000100P000000A
0205020002003049210340100000155CARPACCIO BRES.PA 1/2 SV KG.2,5 CA RIGAM 0000000006000000100P000000A
0205080002003190210373200000155CARNE SALADA 1/2 SV KG.2,5 CA SOSIO      0000000006000000100P000000A
0205090002002732215382000000155PECORINO FIORE SARDO DOP                 0000000006000000100P000000A
0205370002002416215988000000155PROSCIUTTO COTTO  RASPINI                0000000006000000100P000000A
0205510002001499219030000000155BUGIA PIATTA                             0030000006000000100P000000A
0205580002002310214444000000155TOMA MONTE CORNA KG.3,5 CA               0000000006000000100P000000A
0205590002002310214470000000155FORM.MONTE CORNA TAKE AWAY               0005000006000000100P000000A
0206020002001881218701000000155SPIANATA PICCANTE TAKE AWAY              0010000006000000100P000000A
0206050002001888215856000000155RASCHERA DOP T.A.                        0005000006000000100P000000A
0206080002000499218757000000155CROSTE DI FORMAGGIO                      0015000006000000100P000000A
0206090002000690219597000000155MORTADELLA GRANROSA                      0000000006000000100P000000A
0206330002001783210373400000155SALAME COTTO ½ SV KG.1,8 CA BRIZIO       0000000006000000100P000000A
0206350002002290210383400000155PORCHETTA DI ARICCIA IGP                 0005000006000000100P000000A
0206390002001677214310000000155CACIOTTA BRUGNATO T.A.                   0005000006000000100P000000A
0206410002001990210384700000155FORM.CAPRA BAITA KG.2 CA BOTALLA         0000000006000000100P000000A
0207010002002190210074400000155PROSCIUTTO CRUDO PARMA 15-16 MESI        0000000006000000100P000000A
0207020002003154213562000000155PROSCIUTTO DI PARMA DOP                  0000000006000000100P000000A
0207240002000884210225800000155RICOTTA PECORA KG.1,5 CA                 0000000006000000100P000000A
0207250002001783210352500000155PANCETTA BACON 1/2 KG.1,5 CA GASSER      0000000006000000100P000000A
0207330002001994210131400000155CRUDO FONDINO CAPANNA C/O                0010000006000000100P000000A
0208180002002416213784000000155MORO DI SARDEGNA T.A.                    0010000006000000100P000000A
0208190002001150213777000000155CACIOTTA BOSCO GEROLO T.A.               0005000006000000100P000000A
0208210002003154210359500000155PROSC.COTTO INT.KG.10 CA NAZ.PERNIGOTTI  0000000006000000100P000000A
0208290002001783216127000000155SARDO FRESCO                             0000000006000000100P000000A
0208300002001783214919000000155SARDO FRESCO T.A.                        0005000006000000100P000000A
0208320002002732214828000000155SALAME GOLFETTA                          0000000006000000100P000000A
0208390002001677216461000000155CACIOTTA BRUGNATO                        0000000006000000100P000000A
0208510002003154210269700000155PROSC.SERRANO S/O KG.5 CA ET.ORO 12M     0000000006000000100P000000A
0208670002002310217810000000155CIMA GENOVA CIMMA ZENEISE T.A.           0010000006000000100P000000A
0208720002001888217733000000155GRANA PADANO DOP T.A.                    0015000002000000100P000000A
0208730002002038217732000000155PARMIGIANO  REGGIANO DOP T.A.            0015000002000000100P000000A
0208750002002627210107300000155PARMIGIANO REGGIANO DOP 30 MESI T.A.     0015000002000000100P000000A
0208770002001150217746000000155FONTAL TAKE AWAY                         0005000006000000100P000000A
0208790002002205210107200000155GRANA PADANO DOP 20 MESI T.A.            0015000002000000100P000000A
0208940002002310219223000000155FIORETTO SARDO T.A.                      0010000006000000100P000000A
0208950002002521217742000000155PECORINO ROMANO DOP T.A.                 0010000006000000100P000000A
0208960002001873210269800000155LARDO DI PATANEGRA 1/2 1,5KG C.A.        0000000006000000100P000000A
0208970002002047217740000000155EMMENTALER SVIZZERO DOP                  0005000006000000100P000000A
0208980002002099217738000000155FONTINA AOSTA DOP T.A.                   0005000006000000100P000000A
0208990002001466217745000000155ASIAGO DOP T.A.                          0005000006000000100P000000A
0209010002002099217809000000155ROCCHETTA T.A.                           0000000006000000100P000000A
0209020002002205217806000000155TOMA ALTA LANGA T.A.                     0000000006000000100P000000A
0209030002002099217808000000155ROBIOLA BOSINA T.A.                      0000000006000000100P000000A
0209120002000986217791000000155CRUDO FONDINO                            0010000006000000100P000000A
0209150002001772217728000000155BRESAOLA FONDINO RIGAMONTI ORO           0010000006000000100P000000A
0209170002000665217821000000155FONDINO PANCETTA PIACENTINA DOP          0010000006000000100P000000A
0209180002001164217815000000155FONDINO GRAN FESA TACCHINO NAZIONALE     0010000006000000100P000000A
0209200002001255217831000000155SPECK FONDINO                            0010000006000000100P000000A
0209210002001430217787000000155LINGUA FONDINO TAKE AWAY                 0010000006000000100P000000A
0209220002002627212272000000155PARMIGIANO  REGGIANO DOP 30 MESI         0000000006000000100P000000A
0209250002003787213205000000155BOCCONCINI POLIPO                        0000000006000000100P000000A
0209290002001572210265400000155LARDO NAZIONALE                          0000000006000000100P000000A
0209520002001329218713000000155FONDINO COTTO CUORE D'ORO                0010000006000000100P000000A
0209530002001651214314000000155CRUDO FONDINO DEVODIER  T.A.             0010000006000000100P000000A
0209940002001538213913000000155MONTASIO DOP T.A.                        0005000006000000100P000000A
0210450002001783219783000000155TALEGGIO CADEMARTORI DOP                 0000000006000000100P000000A
0210460002001783212720000000155TALEGGIO  CADEMARTORI  T.A.              0005000006000000100P000000A
0212420002001677210265600000155GUANCIALE NAZIONALE KG.1 CA SV COATI     0000000006000000100P000000A
0212430002001572219073000000155SCIMUDIN T.A.                            0005000006000000100P000000A
0212580002002416210130500000155PECORINO C/PIST.BRONTE KG.1 CA BUSTI     0000000006000000100P000000A
0213110002003956215428000000155BRESAOLA IGP RIGAMONTI                   0000000006000000100P000000A
0213240002001783214727000000155PAGLIERINA G.200 C.A.X 3 PZ GHIB         0000000006000000100P000000A
0213250002001651214748000000155PAGLIERINA T.A.                          0005000006000000100P000000A
0213260002001815214745000000155PICCOLA BAITA G.160 C.A.  GHIB           0000000006000000100P000000A
0213270002001873214749000000155PICCOLA BAITA T.A.                       0000000006000000100P000000A
0213410002001677210265700000155GUANCIALE NAZIONALE TRANCIO COATI        0010000006000000100P000000A
0213420002001289217931000000155RICOTTA DI CAPRA                         0000000006000000100P000000A
0213470002002205210184300000155FORMAGGIO DEL PASTORE T.AWAY             0005000006000000100P000000A
0213480002001255210183900000155CACIOTTA 100% VACCA BRUNA                0000000006000000100P000000A
0213490002001255210184900000155CACIOTTA 100% VACCA BRUNA T.A.           0005000006000000100P000000A
0213500002003682217928000000155BRESAOLA CHIAVENNA KG.3 CA PANZERI       0000000006000000100P000000A
0213570002001281214350000000155RICOTTA FRESCA DI CAPRA KG.2 C.A.        0000000006000000100P000000A
0213660002002732210183400000155FIOCCO DI NEVE                           0000000006000000100P000000A
0213670002002732210180800000155FIOCCO DI NEVE T.A.                      0000000006000000100P000000A
0213780002002648218787000000155COPPA STAGIONATA CHIARONE                0010000006000000100P000000A
0213800002002732210258300000155COPPA PARMA IGP                          0000000006000000100P000000A
0213890002001572210167900000155PRIMO SALE PIST.VACCA BRUNA              0000000006000000100P000000A
0214090002002416210310500000155SALAME MILANO LENTA STAGIONATURA         0000000006000000100P000000A
0214110002002099210312900000155TRANCIO PR.COTTO SC.PRAGA REGALE SENFTER 0010000006000000100P000000A
0214160002002205218700000000155PANCETTA PIACENTINA TRANCIO DOP 1/2 S.V. 0010000006000000100P000000A
0214500002001150215158000000155FORM FONTAL FORMA              (099      0000000006000000100P000000A
0214700002001783210190700000155MORBIDO BAITA                            0000000006000000100P000000A
0214710002001783210190900000155MORBIDO BAITA T.A.                       0005000006000000100P000000A
0215210002002838214319000000155FORM.CAPRITILLA T.A.                     0005000006000000100P000000A
0215320002002099210239700000155FIOCCO DELLA VALTELLINA                  0000000006000000100P000000A
0215430002003154210242700000155GIRELLO BOVINO KG.2,5 CA BRIZIO          0000000006000000100P000000A
0215440002001414210242800000155FONDINO GIRELLO RUTUNDA COTTO BRIZIO     0010000006000000100P000000A
0215640002001150219082000000155CACIOTTA FIORITA T.A.                    0005000006000000100P000000A
0215660002001572219809000000155BEL PAESE TAKE AWAY.                     0005000006000000100P000000A
0215780002002099213277000000155TOMA DI GRESSONEY KG.4 CA                0000000006000000100P000000A
0216280002001677210194400000155ARANCINI DI RISO                         0000000006000000100P000000A
0216610002001651218736000000155FORM.PUZZONE T.A.                        0005000006000000100P000000A
0217210002001551213778000000155QUARTIROLO LOMBARDO DOP T.A.             0005000006000000100P000000A
0217430002001762218755000000155TOMA PIEMONTESE DOP T.A.                 0005000006000000100P000000A
0218120002001783210015800000155SCAMORZA BIANCA                          0005000006000000100P000000A
0218130002001783210018700000155SCAMORZA AFFUMICATA                      0000000006000000100P000000A
0218230002001551219807000000155QUARTIROLO LOMBARDO DOP                  0000000006000000100P000000A
0218560002001836210175400000155PROSC.COTTO A.Q.KG.9,3 CA NATURALIS      0000000006000000100P000000A
0218670002002521213878000000155CIMA ALLA GENOVESE                       0000000006000000100P000000A
0218740002001361210214400000155BACIO DI BRUNA                           0000000006000000100P000000A
0218830002001952210180400000155PROSCIUTTO COTTO LENTA COTTURA COATI.    0000000006000000100P000000A
0218850002001888210354700000155STRACCIATELLA DELIZIOSA                  0000000006000000100P000000A
0218860002000315211141800000155BURRATINA AFFUMICATA G.125 DELIZIOSA     0000000006000000100M000000A
0218870002000442210692700000155BURRATA  G.250 DELIZIOSA                 0000000006000000100M000000A
0218990002001888210251400000155IL MARZOLINO                             0005000006000000100P000000A
0219060002003998210082900000155PROSC.CR.S.DANIELE DOP RUSTICO KG.7,5 CA 0000000006000000100P000000A
0219080002004209210217200000155BRESAOLA PUNTA D'ANCA                    0000000006000000100P000000A
0219090002002627210218400000155FONDINO BRESAOLA STOR.P.ANCA BORDONI     0010000006000000100P000000A
